stage,component,recipient,eur,status
3 imports,Imported inputs (N80-82),UK,0.006469701113329101,illustrative
3 imports,Imported inputs (N80-82),US,0.00019313875548659785,illustrative
3 imports,Imported inputs (N80-82),ROW_FIGARO,0.011356578697966262,illustrative
3 imports,Imported inputs (N80-82),ZA,1.075753551912746e-05,illustrative
3 imports,Imported inputs (P85),AT,4.448782735258889e-05,illustrative
3 imports,Imported inputs (P85),AU,1.2809188680466769e-05,illustrative
3 imports,Imported inputs (P85),BE,3.002584013270705e-05,illustrative
3 imports,Imported inputs (P85),BG,0.00016376478861370957,illustrative
3 imports,Imported inputs (P85),BR,1.101865692943378e-06,illustrative
3 imports,Imported inputs (P85),CA,4.861982370112655e-05,illustrative
3 imports,Imported inputs (P85),CH,1.9282649626509113e-06,illustrative
3 imports,Imported inputs (P85),CN,5.50932846471689e-07,illustrative
3 imports,Imported inputs (P85),CZ,1.0605457294580013e-05,illustrative
3 imports,Imported inputs (P85),DE,3.663703429036732e-05,illustrative
3 imports,Imported inputs (P85),DK,3.856529925301823e-06,illustrative
3 imports,Imported inputs (P85),EE,2.024678210783457e-05,illustrative
3 imports,Imported inputs (P85),EL,0.000182496505393747,illustrative
3 imports,Imported inputs (P85),ES,2.506744451446185e-05,illustrative
3 imports,Imported inputs (P85),FI,7.437593427367802e-06,illustrative
3 imports,Imported inputs (P85),FR,1.404878758502807e-05,illustrative
3 imports,Imported inputs (P85),HU,7.850793062221568e-06,illustrative
3 imports,Imported inputs (P85),ID,2.754664232358445e-07,illustrative
3 imports,Imported inputs (P85),IE,2.754664232358445e-07,illustrative
3 imports,Imported inputs (P85),IN,1.2120522622377157e-05,illustrative
3 imports,Imported inputs (P85),IT,1.886944999165535e-05,illustrative
3 imports,Imported inputs (P85),JP,0.00013580494665527132,illustrative
3 imports,Imported inputs (P85),KR,4.26972956015559e-06,illustrative
3 imports,Imported inputs (P85),LT,4.7242491584947336e-05,illustrative
3 imports,Imported inputs (P85),LU,4.1319963485376677e-07,illustrative
3 imports,Imported inputs (P85),LV,1.9420382838127035e-05,illustrative
3 imports,Imported inputs (P85),ME,1.652798539415067e-06,illustrative
3 imports,Imported inputs (P85),MK,1.3773321161792224e-07,illustrative
3 imports,Imported inputs (P85),MT,1.1294123352669625e-05,illustrative
3 imports,Imported inputs (P85),NL,0.00014448213898720044,illustrative
3 imports,Imported inputs (P85),NO,1.9282649626509113e-06,illustrative
3 imports,Imported inputs (P85),PL,1.9695849261362884e-05,illustrative
3 imports,Imported inputs (P85),PT,6.473460946042346e-06,illustrative
3 imports,Imported inputs (P85),RS,4.682929195009357e-06,illustrative
3 imports,Imported inputs (P85),RU,8.319085981722504e-05,illustrative
3 imports,Imported inputs (P85),SA,1.9282649626509113e-06,illustrative
3 imports,Imported inputs (P85),SE,2.0109048896216652e-05,illustrative
3 imports,Imported inputs (P85),SI,2.2863713128575093e-05,illustrative
3 imports,Imported inputs (P85),SK,5.784794887952735e-06,illustrative
3 imports,Imported inputs (P85),TR,2.1073181377542105e-05,illustrative
3 imports,Imported inputs (P85),UK,0.0013088787100051151,illustrative
3 imports,Imported inputs (P85),US,0.00021114501341027483,illustrative
3 imports,Imported inputs (P85),ROW_FIGARO,0.00016500438751827084,illustrative
3 imports,Imported inputs (P85),ZA,5.50932846471689e-07,illustrative
3 imports,Imported inputs (Q86),AL,4.525274479153369e-09,illustrative
3 imports,Imported inputs (Q86),AT,2.671015668183208e-08,illustrative
3 imports,Imported inputs (Q86),AU,1.5452156758084675e-09,illustrative
3 imports,Imported inputs (Q86),BE,1.4900294016724504e-08,illustrative
3 imports,Imported inputs (Q86),BG,1.821147046488551e-08,illustrative
3 imports,Imported inputs (Q86),BR,6.291235251505902e-09,illustrative
3 imports,Imported inputs (Q86),CA,7.174215637682171e-08,illustrative
3 imports,Imported inputs (Q86),CH,2.9800588033449014e-09,illustrative
3 imports,Imported inputs (Q86),CN,2.4281960619847344e-09,illustrative
3 imports,Imported inputs (Q86),CZ,9.49203915139487e-09,illustrative
3 imports,Imported inputs (Q86),DE,5.297882317057603e-09,illustrative
3 imports,Imported inputs (Q86),DK,2.2074509654406678e-10,illustrative
3 imports,Imported inputs (Q86),EE,5.8497450584177705e-09,illustrative
3 imports,Imported inputs (Q86),EL,3.1566548805801556e-08,illustrative
3 imports,Imported inputs (Q86),ES,1.0154274441027072e-08,illustrative
3 imports,Imported inputs (Q86),FI,1.7659607723525342e-09,illustrative
3 imports,Imported inputs (Q86),FR,2.5385686102567682e-08,illustrative
3 imports,Imported inputs (Q86),HR,6.622352896322003e-10,illustrative
3 imports,Imported inputs (Q86),HU,9.933529344483006e-10,illustrative
3 imports,Imported inputs (Q86),IE,8.454537197637757e-08,illustrative
3 imports,Imported inputs (Q86),IN,8.222754846266487e-08,illustrative
3 imports,Imported inputs (Q86),IT,8.940176410034704e-09,illustrative
3 imports,Imported inputs (Q86),JP,9.050548958306738e-09,illustrative
3 imports,Imported inputs (Q86),KR,1.0043901892755038e-08,illustrative
3 imports,Imported inputs (Q86),LT,3.0462823323081215e-08,illustrative
3 imports,Imported inputs (Q86),LU,3.3111764481610017e-10,illustrative
3 imports,Imported inputs (Q86),LV,6.8430979928660696e-09,illustrative
3 imports,Imported inputs (Q86),ME,6.622352896322003e-10,illustrative
3 imports,Imported inputs (Q86),MK,1.103725482720334e-09,illustrative
3 imports,Imported inputs (Q86),MT,1.6114392047716874e-08,illustrative
3 imports,Imported inputs (Q86),MX,4.4149019308813355e-10,illustrative
3 imports,Imported inputs (Q86),NL,2.0308548882054145e-08,illustrative
3 imports,Imported inputs (Q86),NO,1.986705868896601e-09,illustrative
3 imports,Imported inputs (Q86),PL,8.675282294181825e-08,illustrative
3 imports,Imported inputs (Q86),PT,4.414901930881336e-09,illustrative
3 imports,Imported inputs (Q86),RS,2.538568610256768e-09,illustrative
3 imports,Imported inputs (Q86),RU,2.238355278956837e-07,illustrative
3 imports,Imported inputs (Q86),SA,4.4149019308813355e-10,illustrative
3 imports,Imported inputs (Q86),SE,8.940176410034704e-09,illustrative
3 imports,Imported inputs (Q86),SI,4.7791313401790454e-08,illustrative
3 imports,Imported inputs (Q86),SK,7.726078379042338e-10,illustrative
3 imports,Imported inputs (Q86),TR,2.119152926823041e-08,illustrative
3 imports,Imported inputs (Q86),UK,1.0739248946868848e-07,illustrative
3 imports,Imported inputs (Q86),US,1.928208418312423e-07,illustrative
3 imports,Imported inputs (Q86),ROW_FIGARO,3.109194684823181e-07,illustrative
3 imports,Imported inputs (R90-92),AL,1.629832638668617e-07,illustrative
3 imports,Imported inputs (R90-92),AR,3.259665277337234e-08,illustrative
3 imports,Imported inputs (R90-92),AT,1.8906058608555954e-06,illustrative
3 imports,Imported inputs (R90-92),AU,6.519330554674468e-07,illustrative
3 imports,Imported inputs (R90-92),BE,2.2165723885893192e-06,illustrative
3 imports,Imported inputs (R90-92),BG,2.4447489580029256e-05,illustrative
3 imports,Imported inputs (R90-92),BR,9.453029304277979e-07,illustrative
3 imports,Imported inputs (R90-92),CA,3.6475654453403646e-05,illustrative
3 imports,Imported inputs (R90-92),CH,6.649717165767958e-06,illustrative
3 imports,Imported inputs (R90-92),CN,1.629832638668617e-07,illustrative
3 imports,Imported inputs (R90-92),CZ,1.6624292914419894e-06,illustrative
3 imports,Imported inputs (R90-92),DE,4.563531388272128e-07,illustrative
3 imports,Imported inputs (R90-92),DK,6.845297082408191e-07,illustrative
3 imports,Imported inputs (R90-92),EE,1.8580092080822234e-06,illustrative
3 imports,Imported inputs (R90-92),EL,3.090162682915698e-05,illustrative
3 imports,Imported inputs (R90-92),ES,2.5197212593816818e-05,illustrative
3 imports,Imported inputs (R90-92),FI,2.933698749603511e-07,illustrative
3 imports,Imported inputs (R90-92),FR,2.281765694136064e-06,illustrative
3 imports,Imported inputs (R90-92),HR,1.0104962359745424e-06,illustrative
3 imports,Imported inputs (R90-92),HU,1.8906058608555954e-06,illustrative
3 imports,Imported inputs (R90-92),IE,1.629832638668617e-07,illustrative
3 imports,Imported inputs (R90-92),IN,2.6403288746431596e-06,illustrative
3 imports,Imported inputs (R90-92),IT,1.6624292914419892e-06,illustrative
3 imports,Imported inputs (R90-92),JP,6.030380763073882e-06,illustrative
3 imports,Imported inputs (R90-92),KR,8.149163193343085e-07,illustrative
3 imports,Imported inputs (R90-92),LT,1.7928159025354787e-06,illustrative
3 imports,Imported inputs (R90-92),LU,1.6624292914419894e-06,illustrative
3 imports,Imported inputs (R90-92),LV,2.50994226354967e-06,illustrative
3 imports,Imported inputs (R90-92),ME,1.3038661109348936e-07,illustrative
3 imports,Imported inputs (R90-92),MT,0.0002858726448224754,illustrative
3 imports,Imported inputs (R90-92),NL,2.1741967399839354e-05,illustrative
3 imports,Imported inputs (R90-92),NO,5.215464443739574e-07,illustrative
3 imports,Imported inputs (R90-92),PL,1.988395819175713e-06,illustrative
3 imports,Imported inputs (R90-92),PT,1.629832638668617e-07,illustrative
3 imports,Imported inputs (R90-92),RO,8.475129721076807e-07,illustrative
3 imports,Imported inputs (R90-92),RS,1.4994460275751275e-06,illustrative
3 imports,Imported inputs (R90-92),RU,1.3690594164816383e-06,illustrative
3 imports,Imported inputs (R90-92),SA,2.281765694136064e-07,illustrative
3 imports,Imported inputs (R90-92),SE,2.1187824302692023e-06,illustrative
3 imports,Imported inputs (R90-92),SI,2.607732221869787e-07,illustrative
3 imports,Imported inputs (R90-92),SK,1.140882847068032e-06,illustrative
3 imports,Imported inputs (R90-92),TR,1.629832638668617e-06,illustrative
3 imports,Imported inputs (R90-92),UK,6.229220344991454e-05,illustrative
3 imports,Imported inputs (R90-92),US,8.931482859904021e-06,illustrative
3 imports,Imported inputs (R90-92),ROW_FIGARO,2.004694145562399e-05,illustrative
3 imports,Imported inputs (R93),AL,2.2247538113404506e-06,illustrative
3 imports,Imported inputs (R93),AR,2.8892906640785076e-08,illustrative
3 imports,Imported inputs (R93),AT,2.78816549083576e-06,illustrative
3 imports,Imported inputs (R93),AU,1.589109865243179e-07,illustrative
3 imports,Imported inputs (R93),BE,1.1123769056702253e-06,illustrative
3 imports,Imported inputs (R93),BG,6.284207194370754e-06,illustrative
3 imports,Imported inputs (R93),BR,1.8780389316510301e-07,illustrative
3 imports,Imported inputs (R93),CA,2.1814144513792734e-06,illustrative
3 imports,Imported inputs (R93),CH,1.4879846920004317e-06,illustrative
3 imports,Imported inputs (R93),CN,4.1894714629138357e-07,illustrative
3 imports,Imported inputs (R93),CZ,2.1669679980588804e-07,illustrative
3 imports,Imported inputs (R93),DE,1.8491460250102449e-06,illustrative
3 imports,Imported inputs (R93),DK,1.4446453320392538e-08,illustrative
3 imports,Imported inputs (R93),EE,1.1268233589906181e-06,illustrative
3 imports,Imported inputs (R93),EL,2.0225034648549555e-07,illustrative
3 imports,Imported inputs (R93),ES,1.5457705052820016e-06,illustrative
3 imports,Imported inputs (R93),FI,1.8780389316510301e-07,illustrative
3 imports,Imported inputs (R93),HR,1.0112517324274778e-07,illustrative
3 imports,Imported inputs (R93),HU,5.634116794953091e-07,illustrative
3 imports,Imported inputs (R93),ID,1.4446453320392538e-08,illustrative
3 imports,Imported inputs (R93),IE,4.333935996117761e-08,illustrative
3 imports,Imported inputs (R93),IN,7.56994153988569e-06,illustrative
3 imports,Imported inputs (R93),IT,3.0337551972824326e-06,illustrative
3 imports,Imported inputs (R93),JP,2.5425757843890865e-06,illustrative
3 imports,Imported inputs (R93),KR,4.911794128933463e-07,illustrative
3 imports,Imported inputs (R93),LT,2.78816549083576e-06,illustrative
3 imports,Imported inputs (R93),LU,5.634116794953091e-07,illustrative
3 imports,Imported inputs (R93),LV,4.796222502370322e-06,illustrative
3 imports,Imported inputs (R93),ME,4.1894714629138357e-07,illustrative
3 imports,Imported inputs (R93),MK,5.778581328157015e-08,illustrative
3 imports,Imported inputs (R93),MT,6.21197492776879e-07,illustrative
3 imports,Imported inputs (R93),NL,5.7641348748366234e-06,illustrative
3 imports,Imported inputs (R93),NO,4.478400529321687e-07,illustrative
3 imports,Imported inputs (R93),PL,3.163773277165966e-06,illustrative
3 imports,Imported inputs (R93),PT,7.367691193400194e-07,illustrative
3 imports,Imported inputs (R93),RS,1.3579666121168986e-06,illustrative
3 imports,Imported inputs (R93),RU,1.0199196044197132e-05,illustrative
3 imports,Imported inputs (R93),SA,6.789833060584493e-07,illustrative
3 imports,Imported inputs (R93),SE,1.4157524253984688e-06,illustrative
3 imports,Imported inputs (R93),SI,3.900542396505985e-07,illustrative
3 imports,Imported inputs (R93),SK,6.789833060584493e-07,illustrative
3 imports,Imported inputs (R93),TR,8.523407459031598e-07,illustrative
3 imports,Imported inputs (R93),UK,1.7379083344432224e-05,illustrative
3 imports,Imported inputs (R93),US,8.855675885400627e-06,illustrative
3 imports,Imported inputs (R93),ROW_FIGARO,4.136019585628384e-05,illustrative
3 imports,Imported inputs (R93),ZA,4.767329595729538e-07,illustrative
3 imports,Imported inputs (S95),AT,0.0012912855562811781,illustrative
3 imports,Imported inputs (S95),BE,0.0005764667661969545,illustrative
3 imports,Imported inputs (S95),BG,0.0013604615682248126,illustrative
3 imports,Imported inputs (S95),BR,0.0005534080955490763,illustrative
3 imports,Imported inputs (S95),CH,0.0013604615682248126,illustrative
3 imports,Imported inputs (S95),CN,0.0007839948020278582,illustrative
3 imports,Imported inputs (S95),CZ,0.020545275547259458,illustrative
3 imports,Imported inputs (S95),DE,0.002190573711548427,illustrative
3 imports,Imported inputs (S95),EE,0.0002075280358309036,illustrative
3 imports,Imported inputs (S95),EL,0.015011194591768695,illustrative
3 imports,Imported inputs (S95),ES,0.001544930933407838,illustrative
3 imports,Imported inputs (S95),FI,0.00027670404777453814,illustrative
3 imports,Imported inputs (S95),HR,0.0003919974010139291,illustrative
3 imports,Imported inputs (S95),HU,0.0010837575204502743,illustrative
3 imports,Imported inputs (S95),ID,2.305867064787818e-05,illustrative
3 imports,Imported inputs (S95),IE,0.004865379506702296,illustrative
3 imports,Imported inputs (S95),IN,0.0014757549214642035,illustrative
3 imports,Imported inputs (S95),IT,0.0027439818070975034,illustrative
3 imports,Imported inputs (S95),JP,0.007586302643151921,illustrative
3 imports,Imported inputs (S95),KR,0.0019830456757175233,illustrative
3 imports,Imported inputs (S95),LT,0.0009684641672108835,illustrative
3 imports,Imported inputs (S95),LU,6.917601194363453e-05,illustrative
3 imports,Imported inputs (S95),LV,0.0009223468259151272,illustrative
3 imports,Imported inputs (S95),ME,0.00036893873036605087,illustrative
3 imports,Imported inputs (S95),MT,0.00018446936518302543,illustrative
3 imports,Imported inputs (S95),NL,0.0022366910528441833,illustrative
3 imports,Imported inputs (S95),NO,0.0002075280358309036,illustrative
3 imports,Imported inputs (S95),PL,0.002605629783210234,illustrative
3 imports,Imported inputs (S95),PT,0.0001152933532393909,illustrative
3 imports,Imported inputs (S95),RS,0.0002075280358309036,illustrative
3 imports,Imported inputs (S95),RU,0.01584130673509231,illustrative
3 imports,Imported inputs (S95),SA,0.0012451682149854217,illustrative
3 imports,Imported inputs (S95),SE,0.0009915228378587616,illustrative
3 imports,Imported inputs (S95),SI,0.00027670404777453814,illustrative
3 imports,Imported inputs (S95),SK,9.223468259151272e-05,illustrative
3 imports,Imported inputs (S95),TR,0.0024672777593229655,illustrative
3 imports,Imported inputs (S95),UK,0.026840292634130195,illustrative
3 imports,Imported inputs (S95),US,0.014088847765853566,illustrative
3 imports,Imported inputs (S95),ROW_FIGARO,0.045194994469841224,illustrative
3 imports,Imported inputs (S95),ZA,0.0005303494249011982,illustrative
3 imports,Imported inputs (S96),AL,1.105816620938087e-10,illustrative
3 imports,Imported inputs (S96),AT,8.846532967504696e-10,illustrative
3 imports,Imported inputs (S96),BE,1.2163982830318955e-09,illustrative
